home_team,away_team,home_score,away_score,home_rating_before,away_rating_before,home_rating_after,away_rating_after,home_change,away_change
Skanderborg Håndbold,TTH Holstebro,22,32,1283.7872401285092,1381.941730366074,1277.3162355645004,1388.4127349300827,-6.471004564008913,6.471004564008913
SønderjyskE Herrer,GOG Håndbold,26,30,1342.709306239745,1426.3644946429476,1335.994713404919,1433.0790874777738,-6.714592834826197,6.714592834826198
Bjerringbro-Silkeborg,KIF Kolding København,31,28,1425.556435149553,1362.5733164833878,1430.3783187559613,1357.7514328769794,4.821883606408424,-4.821883606408424
Skjern Håndbold,GOG Håndbold,29,29,1435.3300055871534,1433.0790874777738,1434.172190162916,1434.2369029020113,-1.1578154242375793,1.1578154242375793
TM Tønder Håndbold,Mors-Thy Håndbold,18,23,1269.8808160602316,1326.3984743525584,1262.7103127195428,1333.5689776932472,-7.17050334068891,7.17050334068891
Aalborg Håndbold,HC Midtjylland,28,26,1394.222262361607,1276.9064518444497,1398.1313567449188,1272.9973574611379,3.909094383311759,-3.909094383311759
TTH Holstebro,Ribe-Esbjerg HH,33,29,1388.4127349300827,1325.6344729400244,1393.2380601286497,1320.8091477414573,4.825325198567018,-4.825325198567018
Århus Håndbold,Skjern Håndbold,26,29,1316.7879542617911,1434.172190162916,1310.64000942493,1440.320134999777,-6.147944836861104,6.147944836861104
SønderjyskE Herrer,Ribe-Esbjerg HH,26,28,1335.994713404919,1320.8091477414573,1327.6195959017728,1329.1842652446035,-8.375117503146155,8.375117503146155
TM Tønder Håndbold,SønderjyskE Herrer,26,23,1262.7103127195428,1327.6195959017728,1269.6807886770043,1320.6491199443112,6.970475957461463,-6.970475957461463
Nordsjælland Håndbold,KIF Kolding København,31,29,1331.907039581968,1357.7514328769794,1338.2212253893242,1351.4372470696233,6.314185807356189,-6.314185807356189
Mors-Thy Håndbold,Ribe-Esbjerg HH,32,31,1333.5689776932472,1329.1842652446035,1339.37531452411,1323.3779284137406,5.806336830862784,-5.806336830862784
Århus Håndbold,KIF Kolding København,33,26,1310.64000942493,1351.4372470696233,1317.2054030173608,1344.8718534771924,6.565393592430846,-6.565393592430846
Skjern Håndbold,Aalborg Håndbold,31,29,1440.320134999777,1398.1313567449188,1445.4913635250955,1392.9601282196004,5.17122852531838,-5.17122852531838
GOG Håndbold,Bjerringbro-Silkeborg,32,32,1434.2369029020113,1430.3783187559613,1433.0520786883576,1431.563142969615,-1.1848242136536389,1.1848242136536389
KIF Kolding København,Nordsjælland Håndbold,39,36,1344.8718534771924,1338.2212253893242,1350.6401229253163,1332.4529559412003,5.768269448123814,-5.768269448123814
Skjern Håndbold,Aalborg Håndbold,26,28,1445.4913635250955,1392.9601282196004,1436.4888387719632,1401.9626529727327,-9.002524753132318,9.002524753132318
TTH Holstebro,Århus Håndbold,27,27,1393.2380601286497,1317.2054030173608,1390.8407114891802,1319.6027516568304,-2.3973486394696537,2.3973486394696537
GOG Håndbold,KIF Kolding København,24,22,1433.0520786883576,1350.6401229253163,1437.5475578315386,1346.1446437821353,4.495479143180905,-4.495479143180905
Skanderborg Håndbold,Mors-Thy Håndbold,22,29,1277.3162355645004,1339.37531452411,1270.2388280910218,1346.4527219975887,-7.077407473478558,7.077407473478558
Ribe-Esbjerg HH,TM Tønder Håndbold,25,25,1323.3779284137406,1269.6807886770043,1321.3558164661636,1271.7029006245814,-2.0221119475771694,2.0221119475771694
TTH Holstebro,Nordsjælland Håndbold,31,22,1390.8407114891802,1332.4529559412003,1395.7397971959742,1327.5538702344063,4.8990857067939375,-4.8990857067939375
Bjerringbro-Silkeborg,SønderjyskE Herrer,28,20,1431.563142969615,1320.6491199443112,1435.5797873827898,1316.6324755311364,4.016644413174896,-4.016644413174896
TTH Holstebro,Skjern Håndbold,30,31,1395.7397971959742,1436.4888387719632,1388.304381094451,1443.9242548734865,-7.435416101523386,7.435416101523386
Aalborg Håndbold,Mors-Thy Håndbold,25,21,1401.9626529727327,1346.4527219975887,1406.9100861323502,1341.5052888379712,4.94743315961758,-4.94743315961758
Bjerringbro-Silkeborg,Ribe-Esbjerg HH,30,27,1435.5797873827898,1321.3558164661636,1439.5408246713905,1317.394779177563,3.9610372886006786,-3.9610372886006786
KIF Kolding København,HC Midtjylland,37,24,1346.1446437821353,1272.9973574611379,1350.7957693719425,1268.3462318713307,4.651125589807243,-4.651125589807243
Nordsjælland Håndbold,Skjern Håndbold,29,32,1327.5538702344063,1443.9242548734865,1321.3888926963427,1450.08923241155,-6.164977538063455,6.1649775380634555
Århus Håndbold,Skanderborg Håndbold,24,30,1319.6027516568304,1270.2388280910218,1310.6534377409248,1279.1881420069274,-8.949313915905586,8.949313915905586
Ribe-Esbjerg HH,Skjern Håndbold,29,29,1317.394779177563,1450.08923241155,1318.504045991894,1448.979965597219,1.1092668143309832,-1.1092668143309832
Mors-Thy Håndbold,SønderjyskE Herrer,38,33,1341.5052888379712,1316.6324755311364,1346.9674255744164,1311.1703387946911,5.462136736445174,-5.462136736445174
GOG Håndbold,TTH Holstebro,28,23,1437.5475578315386,1388.304381094451,1442.6002724623556,1383.251666463634,5.052714630816926,-5.052714630816926
SønderjyskE Herrer,TM Tønder Håndbold,23,28,1311.1703387946911,1271.7029006245814,1302.3872858334332,1280.4859535858393,-8.783052961257845,8.783052961257845
Aalborg Håndbold,Nordsjælland Håndbold,33,29,1406.9100861323502,1321.3888926963427,1411.3533300826252,1316.9456487460677,4.443243950275074,-4.443243950275074
Bjerringbro-Silkeborg,TM Tønder Håndbold,31,15,1439.5408246713905,1280.4859535858393,1442.7487028371534,1277.2780754200764,3.2078781657627395,-3.2078781657627395
Nordsjælland Håndbold,SønderjyskE Herrer,26,26,1316.9456487460677,1302.3872858334332,1315.5810682491356,1303.7518663303654,-1.36458049693226,1.36458049693226
Aalborg Håndbold,Skanderborg Håndbold,23,26,1411.3533300826252,1279.1881420069274,1401.0129549229534,1289.5285171665992,-10.340375159671725,10.340375159671725
Nordsjælland Håndbold,Ribe-Esbjerg HH,27,27,1315.5810682491356,1318.504045991894,1314.510174275214,1319.5749399658155,-1.0708939739216607,1.0708939739216607
GOG Håndbold,Aalborg Håndbold,30,26,1442.6002724623556,1401.0129549229534,1447.7816055276937,1395.8316218576153,5.181333065338043,-5.181333065338043
Skanderborg Håndbold,KIF Kolding København,29,29,1289.5285171665992,1350.7957693719425,1289.437807003649,1350.8864795348927,-0.09071016295023338,0.09071016295023338
Skjern Håndbold,HC Midtjylland,25,24,1448.979965597219,1268.3462318713307,1451.8253188706242,1265.5008785979255,2.8453532734050766,-2.8453532734050766
Århus Håndbold,Bjerringbro-Silkeborg,32,34,1310.6534377409248,1442.7487028371534,1304.7526381945415,1448.6495023835366,-5.900799546383361,5.900799546383362
Mors-Thy Håndbold,HC Midtjylland,27,28,1346.9674255744164,1265.5008785979255,1337.4787875852114,1274.9895165871305,-9.488637989205047,9.488637989205047
Skanderborg Håndbold,TM Tønder Håndbold,29,19,1289.437807003649,1277.2780754200764,1295.1135235130448,1271.6023589106806,5.675716509395982,-5.675716509395982
Bjerringbro-Silkeborg,Aalborg Håndbold,29,28,1448.6495023835366,1395.8316218576153,1453.6421619907012,1390.8389622504508,4.992659607164522,-4.992659607164522
Skjern Håndbold,KIF Kolding,28,31,1451.8253188706242,1350.0,1441.9946535135978,1359.8306653570264,-9.830665357026486,9.830665357026486
TMS Ringsted,TTH Holstebro,22,22,1350.0,1383.251666463634,1349.438627996589,1383.8130384670449,-0.5613720034109502,0.5613720034109502
Skanderborg Håndbold,GOG Håndbold,32,29,1295.1135235130448,1447.7816055276937,1303.5583472908909,1439.3367817498477,8.444823777846102,-8.444823777846102
Skanderborg Håndbold,Lemvig-Thyborøn Håndbold,27,25,1303.5583472908909,1350.0,1310.2185670564038,1343.339780234487,6.660219765513032,-6.660219765513032
KIF Kolding,TM Tønder Håndbold,23,25,1359.8306653570264,1271.6023589106806,1350.2284298087277,1281.2045944589793,-9.60223554829861,9.60223554829861
Nordsjælland Håndbold,KIF Kolding,36,24,1314.510174275214,1350.2284298087277,1320.990240968177,1343.7483631157647,6.48006669296303,-6.48006669296303
Skanderborg Håndbold,SønderjyskE Herrer,25,31,1310.2185670564038,1303.7518663303654,1301.9899264842063,1311.9805069025629,-8.228640572197445,8.228640572197445
Nordsjælland Håndbold,Skanderborg Håndbold,30,34,1320.990240968177,1301.9899264842063,1312.5510356848463,1310.429131767537,-8.439205283330708,8.439205283330708
Mors-Thy Håndbold,KIF Kolding,30,22,1337.4787875852114,1343.7483631157647,1343.4641164541247,1337.7630342468515,5.985328868913295,-5.985328868913295
Århus Håndbold,Lemvig-Thyborøn Håndbold,30,18,1304.7526381945415,1343.339780234487,1311.2809021808125,1336.811516248216,6.528263986271084,-6.528263986271084
Nordsjælland Håndbold,SønderjyskE Herrer,33,30,1312.5510356848463,1311.9805069025629,1318.421450801304,1306.1100917861052,5.870415116457638,-5.870415116457638
TMS Ringsted,Ribe-Esbjerg HH,27,33,1349.438627996589,1319.5749399658155,1340.816918037672,1328.1966499247326,-8.621709958916997,8.621709958916997
Århus Håndbold,SønderjyskE Herrer,27,26,1311.2809021808125,1306.1100917861052,1317.0740325661814,1300.3169614007363,5.793130385368915,-5.793130385368915
GOG Håndbold,Århus Håndbold,32,24,1439.3367817498477,1317.0740325661814,1443.162767563562,1313.248046752467,3.8259858137144063,-3.8259858137144063
Aalborg Håndbold,Århus Håndbold,27,23,1390.8389622504508,1313.248046752467,1395.4154348700847,1308.671574132833,4.576472619633871,-4.576472619633871
Bjerringbro-Silkeborg,TMS Ringsted,32,26,1453.6421619907012,1340.816918037672,1457.6266978922904,1336.8323821360827,3.984535901589109,-3.984535901589109
Lemvig-Thyborøn Håndbold,Skjern Håndbold,25,36,1336.811516248216,1441.9946535135978,1330.4585929542745,1448.3475768075393,-6.352923293941589,6.35292329394159
Århus Håndbold,Bjerringbro-Silkeborg,22,33,1308.671574132833,1457.6266978922904,1303.0540202119919,1463.2442518131315,-5.617553920841117,5.617553920841117
Aalborg Håndbold,SønderjyskE Herrer,33,23,1395.4154348700847,1300.3169614007363,1399.6977805157996,1296.0346157550214,4.282345645714946,-4.282345645714946
Bjerringbro-Silkeborg,Skanderborg Håndbold,30,30,1463.2442518131315,1310.429131767537,1459.5569577963656,1314.116425784303,-3.687294016765989,3.687294016765989
GOG Håndbold,Århus Håndbold,32,29,1443.162767563562,1303.0540202119919,1446.6889406080556,1299.5278471674983,3.5261730444936203,-3.5261730444936203
TTH Holstebro,Skjern Håndbold,31,24,1383.8130384670449,1448.3475768075393,1390.7772187111652,1441.383396563419,6.964180244120306,-6.964180244120306
Skjern Håndbold,TTH Holstebro,30,37,1441.383396563419,1390.7772187111652,1432.413212775501,1399.7474024990831,-8.970183787917865,8.970183787917865
Mors-Thy Håndbold,Lemvig-Thyborøn Håndbold,24,27,1343.4641164541247,1330.4585929542745,1335.1256236593272,1338.797085749072,-8.338492794797483,8.338492794797483
GOG Håndbold,Nordsjælland Håndbold,34,26,1446.6889406080556,1318.421450801304,1450.4140467793022,1314.6963446300574,3.725106171246572,-3.725106171246572
TTH Holstebro,Skjern Håndbold,32,30,1399.7474024990831,1432.413212775501,1406.176188111727,1425.9844271628572,6.4287856126438205,-6.4287856126438205
Aalborg Håndbold,Bjerringbro-Silkeborg,33,34,1399.6977805157996,1459.5569577963656,1392.5834146941131,1466.6713236180522,-7.114365821686492,7.114365821686492
KIF Kolding,Skjern Håndbold,23,29,1337.7630342468515,1425.9844271628572,1331.1251536478403,1432.6223077618683,-6.637880599011106,6.6378805990111065
TTH Holstebro,TMS Ringsted,32,23,1406.176188111727,1336.8323821360827,1410.8912121713363,1332.1173580764735,4.715024059609176,-4.715024059609176
Ribe-Esbjerg HH,Aalborg Håndbold,24,30,1328.1966499247326,1392.5834146941131,1321.1583475728582,1399.6217170459875,-7.038302351874407,7.038302351874407
Skjern Håndbold,Ribe-Esbjerg HH,23,20,1432.6223077618683,1321.1583475728582,1436.629713230693,1317.1509421040337,4.00740546882463,-4.00740546882463
TTH Holstebro,KIF Kolding,25,22,1410.8912121713363,1331.1251536478403,1415.4311423881416,1326.585223431035,4.539930216805267,-4.539930216805267
Aalborg Håndbold,Ribe-Esbjerg HH,24,22,1399.6217170459875,1317.1509421040337,1404.1162080269626,1312.6564511230586,4.494490980975176,-4.494490980975176
Lemvig-Thyborøn Håndbold,Nordsjælland Håndbold,26,25,1338.797085749072,1314.6963446300574,1344.2721932982727,1309.2212370808568,5.475107549200553,-5.475107549200553
Mors-Thy Håndbold,TMS Ringsted,33,22,1335.1256236593272,1332.1173580764735,1340.9550847975352,1326.2878969382655,5.829461138208058,-5.829461138208058
SønderjyskE Herrer,Ribe-Esbjerg HH,27,29,1296.0346157550214,1312.6564511230586,1288.1938625892044,1320.4972042888755,-7.840753165816976,7.840753165816976
Nordsjælland Håndbold,Lemvig-Thyborøn Håndbold,29,25,1309.2212370808568,1344.2721932982727,1315.6900931453094,1337.80333723382,6.468856064452586,-6.468856064452586
TMS Ringsted,Mors-Thy Håndbold,24,22,1326.2878969382655,1340.9550847975352,1332.4143056943012,1334.8286760414994,6.12640875603573,-6.12640875603573
Ribe-Esbjerg HH,SønderjyskE Herrer,21,23,1320.4972042888755,1288.1938625892044,1311.834508148321,1296.856558729759,-8.662696140554477,8.662696140554477
Bjerringbro-Silkeborg,SønderjyskE Herrer,30,30,1466.6713236180522,1296.856558729759,1462.6984355679288,1300.8294467798823,-3.972888050123326,3.972888050123326
Mors-Thy Håndbold,Skanderborg Håndbold,26,22,1334.8286760414994,1314.116425784303,1340.3607102371784,1308.584391588624,5.532034195679098,-5.532034195679098
Bjerringbro-Silkeborg,GOG Håndbold,19,24,1462.6984355679288,1450.4140467793022,1454.3720578362797,1458.7404245109512,-8.326377731648925,8.326377731648925
KIF Kolding,SønderjyskE Herrer,29,32,1326.585223431035,1300.8294467798823,1318.0325263832956,1309.3821438276218,-8.552697047739365,8.552697047739365
Århus Håndbold,Skanderborg Håndbold,24,22,1299.5278471674983,1308.584391588624,1305.5599971137733,1302.552241642349,6.0321499462749095,-6.0321499462749095
Lemvig-Thyborøn Håndbold,Mors-Thy Håndbold,25,24,1337.80333723382,1340.3607102371784,1343.7263011002765,1334.437746370722,5.922963866456421,-5.922963866456421
Aalborg Håndbold,TTH Holstebro,27,28,1404.1162080269626,1415.4311423881416,1396.1862989242304,1423.3610514908737,-7.929909102732193,7.929909102732193
GOG Håndbold,Bjerringbro-Silkeborg,28,29,1458.7404245109512,1454.3720578362797,1450.5470359508167,1462.5654463964142,-8.193388560134483,8.193388560134483
Skanderborg Håndbold,Århus Håndbold,32,27,1302.552241642349,1305.5599971137733,1308.4827719342688,1299.6294668218534,5.93053029191993,-5.93053029191993
Skjern Håndbold,SønderjyskE Herrer,39,22,1436.629713230693,1309.3821438276218,1440.3719540647214,1305.6399029935933,3.7422408340284052,-3.7422408340284052
SønderjyskE Herrer,KIF Kolding,32,28,1305.6399029935933,1318.0325263832956,1311.7280990665404,1311.9443303103485,6.088196072946998,-6.088196072946998
Aalborg Håndbold,TMS Ringsted,34,25,1396.1862989242304,1332.4143056943012,1400.9949294379676,1327.605675180564,4.808630513737189,-4.808630513737189
Lemvig-Thyborøn Håndbold,TMS Ringsted,30,30,1343.7263011002765,1327.605675180564,1342.3354745848253,1328.9965016960152,-1.390826515451169,1.390826515451169
KIF Kolding,Nordsjælland Håndbold,32,35,1311.9443303103485,1315.6900931453094,1303.8872591259758,1323.7471643296822,-8.057071184372656,8.057071184372656
Lemvig-Thyborøn Håndbold,Mors-Thy Håndbold,28,31,1342.3354745848253,1334.437746370722,1334.0827927508283,1342.690428204719,-8.252681833996936,8.252681833996936
Skjern Håndbold,TTH Holstebro,28,21,1440.3719540647214,1423.3610514908737,1445.9661709014808,1417.7668346541143,5.594216836759358,-5.594216836759358
SønderjyskE Herrer,Aalborg Håndbold,22,30,1311.7280990665404,1400.9949294379676,1305.1077818167803,1407.6152466877277,-6.620317249760023,6.620317249760023
Skanderborg Håndbold,Århus Håndbold,35,31,1308.4827719342688,1299.6294668218534,1314.2140364083803,1293.898202347742,5.731264474111421,-5.731264474111421
Skanderborg Håndbold,Nordsjælland Håndbold,25,29,1314.2140364083803,1323.7471643296822,1306.2541929574581,1331.7070077806043,-7.959843450922127,7.959843450922127
Skanderborg Håndbold,Bjerringbro-Silkeborg,29,33,1306.2541929574581,1462.5654463964142,1300.7602220152326,1468.0594173386398,-5.4939709422255385,5.4939709422255385
Århus Håndbold,GOG Håndbold,26,28,1293.898202347742,1450.5470359508167,1288.4099027522736,1456.035335546285,-5.4882995954683444,5.4882995954683444
Bjerringbro-Silkeborg,Mors-Thy Håndbold,27,23,1468.0594173386398,1342.690428204719,1471.8332183211899,1338.916627222169,3.773800982550129,-3.773800982550129
Lemvig-Thyborøn Håndbold,Bjerringbro-Silkeborg,24,31,1334.0827927508283,1471.8332183211899,1328.2769999004104,1477.6390111716078,-5.805792850417927,5.805792850417927
Nordsjælland Håndbold,TMS Ringsted,28,29,1331.7070077806043,1328.9965016960152,1323.5414712783831,1337.1620381982364,-8.165536502221096,8.165536502221096
Ribe-Esbjerg HH,Mors-Thy Håndbold,23,23,1311.834508148321,1338.916627222169,1311.1694877487616,1339.5816476217283,-0.6650203995593555,0.6650203995593555
Mors-Thy Håndbold,Ribe-Esbjerg HH,29,31,1339.5816476217283,1311.1694877487616,1330.9843233358624,1319.7668120346275,-8.59732428586584,8.59732428586584
Århus Håndbold,TMS Ringsted,31,26,1288.4099027522736,1337.1620381982364,1295.1089386277658,1330.4630023227442,6.699035875492173,-6.699035875492173
Aalborg Håndbold,Skjern Håndbold,37,26,1407.6152466877277,1445.9661709014808,1414.1395422145188,1439.4418753746897,6.524295526791052,-6.524295526791052
Aalborg Håndbold,TTH Holstebro,31,27,1414.1395422145188,1417.7668346541143,1420.080480727504,1411.825896141129,5.940938512985204,-5.940938512985204
KIF Kolding,GOG Håndbold,23,23,1303.8872591259758,1456.035335546285,1305.323346809837,1454.599247862424,1.4360876838611953,-1.4360876838611945
